video_id,teks,teks_stem,skor_total,skor_positif,skor_negatif,n_kata_pos,n_kata_neg,label_otomatis,label_final
uYv02O38LCk,Gedabruzzzz kalau gak ada bohir😢😢😢,gedabruzzzz bohir,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,Ibaratnya klo ada BOHIRNYA memang KENAPA....???????,kalo bohirnya,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,Yang bayar makan kerupuk siapa😂😂😂,bayar makan kerupuk,-4.0,0.0,-4.0,0.0,2.0,Negatif,Negatif
uYv02O38LCk,"Bisa disimpulkan siapa yg siap menghadapi persidangan..
Jgn dilencengkan kesana kemari agar mengulur ulur waktu persidangan. Pdhl ad kubu yg blg kita tunggu dipersidangan..tp faktanya 180° merka takut.",simpul hadap sidang lenceng kesana kemari ulur ulur waktu sidang kubu bilang tunggu sidang fakta takut,-15.0,3.0,-18.0,1.0,6.0,Negatif,Negatif
uYv02O38LCk,Siapa yg berasumsi...?  😅,asumsi,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,Sekolah tinggi tinggi cuma untuk pasang badan untuk ijazah😂😂😂😂,sekolah tinggi tinggi pasang badan ijazah,0.0,7.0,-7.0,2.0,3.0,Netral,Netral
uYv02O38LCk,Kalau saya  percaya apa yangdi  sampaikan bung rasmas Andi aswas,percaya yangdi rasmas andi aswas,2.0,2.0,0.0,1.0,0.0,Positif,Positif
uYv02O38LCk,Sebelum lebaran gimana.,lebaran,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,Ya Allah buktikan yang benar itu benar dan yang salah itu salah Kun fayakun,allah bukti salah salah kun fayakun,-6.0,5.0,-11.0,1.0,3.0,Negatif,Negatif
uYv02O38LCk,Ada yg bisa jelasin tidak. Kenapa gigi pak Jokowi waktu muda di Poto rapih. Tapi setelah lulus jadi tidak rapih. Itu yg bikin penasaran.,jelasin gigi jokowi waktu muda poto rapi lulus rapi bikin penasaran,-4.0,5.0,-9.0,1.0,4.0,Negatif,Negatif
uYv02O38LCk,"Padahal pihak UGM sudah klarifikasi,  dugaan saya kasus ijazah ada yng pelihara sampai 2029 😅😅",ugm klarifikasi duga ijazah pelihara,2.0,3.0,-1.0,1.0,1.0,Positif,Positif
uYv02O38LCk,"Pak Prabowo hati nurani anda dimana lihat rakyat mu kek gini, bangunlah dari tidur mimpi panjang anda",prabowo hati nurani mana rakyat mu kayak bangun tidur mimpi,-6.0,2.0,-8.0,1.0,3.0,Negatif,Negatif
uYv02O38LCk,Si Refly mau membela pribadi 😁😁😁😁😁,refly bela pribadi,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,Mudah utk cari siapa bohirnya...yaitu diaudit saja rekening mereka sejak caranya kasus ini,mudah cari bohirnya audit rekening,-4.0,0.0,-4.0,0.0,2.0,Negatif,Negatif
uYv02O38LCk,Pembohong kumpul dgn pembohong yaa cocok .Tinggal tunggu nasibnya.Pasti tragis dan menyedihkan.,bohong kumpul bohong cocok tinggal tunggu nasib tragis sedih,-23.0,0.0,-23.0,0.0,6.0,Negatif,Negatif
uYv02O38LCk,Banyak betul ceritanya roy panci,cerita roy panci,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,"Pernah jadi anggota dewan, pernah jadi menteri, akhir2 ini  peneliti  tekenatika lucunya yg diteliti habyavijazah jokowi aja, seorang profesor ptrestasi nya disitu,  roy cs.",anggota dewan menteri teliti tekenatika lucu teliti habyavijazah jokowi profesor ptrestasi situ roy cs,-8.0,0.0,-8.0,0.0,3.0,Negatif,Negatif
uYv02O38LCk,RH duit gak berseri ya..krn keluar duit sendiri...😂😂😂😂😂,rh duit seri duit,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,"Itinya klo orang ga percaya ya untuk menyakinkan orang tersebut ya keterbukaan bukan malah di tutup tutupin, klo di tutup tutupin yg ada ya malah makin curiga itu sih loginya.",itinya kalo percaya menyakinkan buka tutup tutup kalo tutup tutup curiga log,-13.0,2.0,-15.0,1.0,6.0,Negatif,Negatif
uYv02O38LCk,"Ah kasus utamanya malah ga pernah berjalan dan dibuktikan , masalah lainya terus dimunculkan, ini apa yah kasus kok gini amat",ah utama jalan bukti lai muncul,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
uYv02O38LCk,Sya pikir rismon ikan tuna ternyata ikan buntal,pikir rismon ikan tuna ikan buntal,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,"Razman razman emang knp kl perjuangan rakyat yg di prakarsai bang Roy dan dr Tifa ada yg bantu,bantu mereka sama aja bantu rakyat",razman razman kalo juang rakyat prakarsa roy tifa bantu bantu bantu rakyat,-15.0,0.0,-15.0,0.0,4.0,Negatif,Negatif
uYv02O38LCk,ahh refly kardus udeh bingung sendiri hahahahaha,ah refly kardus bingung hahahahaha,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,"Apa kabar siplester kasusnya bak ditelan bumi,miris hukum di negeri ini",kabar siplester kasus bak tel bumi miris hukum negeri,-10.0,0.0,-10.0,0.0,3.0,Negatif,Negatif
uYv02O38LCk,Masalahnya kenapa si rismon tidak diajak diacara ini?,rismon ajak acara,1.0,1.0,0.0,1.0,0.0,Positif,Positif
uYv02O38LCk,Bisa ya kalow debat di matikan mikrofon  ya biar bicara ya  ganti an biar jelas biar ngak rebutan,kalow debat mati mikrofon biar bicara ganti an biar biar rebut,-17.0,3.0,-20.0,1.0,6.0,Negatif,Negatif
uYv02O38LCk,Termul andi mirip si ubed (preman pensiun) 😂,termul andi ubed preman pensiun,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,Mantan temen di bilang monnwkwkkw,mantan teman bilang monnwkwkkw,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,"Patut di duga orang yg bela Jokowi ada yg di kejar, karena tidak pernah ada maling yg langsung ngaku maling, renungkan dan pikirkan lah sendiri",patut duga bela jokowi kejar maling aku maling renung pikir,-12.0,0.0,-12.0,0.0,5.0,Negatif,Negatif
uYv02O38LCk,Roiy Makin membela Orang Yg SMA pikiranya SMA dia😁😁😁😁😁😁,roiy bela pikiranya,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,ROTI DAN REFLY ITU SEGERA BUANG KELAUT BERES .,roti refly buang laut beres,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,Pengen muntah denger sumpah politisi,pengin muntah dengar sumpah politis,-4.0,2.0,-6.0,1.0,2.0,Negatif,Negatif
uYv02O38LCk,Emang apa salahnya klu ada yg bayar mereka makan,salah bayar makan,-8.0,0.0,-8.0,0.0,3.0,Negatif,Negatif
uYv02O38LCk,Seru klu pengacara OMON OMON bicara 😂😂😂😂,seru acara omon omon bicara,-5.0,0.0,-5.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,"Makanya rakyat biasa gak usah terpancing dgn isu2 politik, karena mereka koar2 dpt duit, klo masyarakat ikut emosi dapet apa???😂😂😂 rakyat mah fokus kerja aja, belajar hal2 baru supaya jika perekonomian sedang dimainkan oligarki rakyat tetep bisa produktif💪💪💪",rakyat pancing isu politik koar duit kalo masyarakat emosi rakyat mah fokus ajar ekonomi main oligarki rakyat produktif,-11.0,2.0,-13.0,1.0,6.0,Negatif,Negatif
uYv02O38LCk,Masalah selembar kertas usang jadi masalahnya bertahun-tahun sampai dibayar miliaran rupiah gila sampai ke pengadilan subhanallah banyak istigfar bapak bapak,lembar kertas usang tahun tahun bayar miliar rupiah gila adil subhanallah istigfar,-16.0,0.0,-16.0,0.0,4.0,Negatif,Negatif
uYv02O38LCk,"Nanti dapet,a. Bukan skarang. Di janji,in",janji,0.0,0.0,0.0,0.0,0.0,Netral,Netral
uYv02O38LCk,"Tinggal nunjukin ijasah aja ribet bgt, , ,😅
Ada yg mau lihat ijasahku nggak?
Kalau udah nnti tolong di terima kerja ya??😅😅",tinggal nunjukin ijazah ribet banget ijasahku tolong terima,-6.0,3.0,-9.0,2.0,3.0,Negatif,Negatif
uYv02O38LCk,ga ada masalah yg pnting kebenaran bukan pembenaran........,benar benar,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
uYv02O38LCk,Ayolah pak polisi dan pak jaksa cepat lah tangkap si roy cs ini sudah muak lihatnya krn klo bebas terus si riy ini akan buat gaduh treus dengan narasi narasi mereka.,ayo polisi jaksa cepat tangkap roy cs muak lihat kalo bebas riy gaduh treus narasi narasi,-16.0,7.0,-23.0,2.0,6.0,Negatif,Negatif
uYv02O38LCk,Orang yang dekat Jokowi dan orang yang dekat Roy Suryo dan dr tifa..kira kira siapa yang memburu dollar dan jabatan...pasti rakyat Indonesia sudah bisa menilai,jokowi roy suryo tifa buru dollar jabat rakyat indonesia nilai,-1.0,5.0,-6.0,1.0,2.0,Negatif,Negatif
uYv02O38LCk,hadirkan aj rismon untuk klarifikasi,hadir rismon klarifikasi,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
uYv02O38LCk,Termyl kura kura ninja nih bos seng gol dong,termyl kura kura ninja nih seng gol,3.0,3.0,0.0,1.0,0.0,Positif,Positif
uYv02O38LCk,"Rismon sendiri yg bilang Rismon Datang sendiri dr Medan ketemu dgn RS, & T",rismon bilang rismon medan ketemu rs,1.0,1.0,0.0,1.0,0.0,Positif,Positif
uYv02O38LCk,"Sebenarnya, dikubu panci sendiri sekarang sudah saling curiga akut satu sama lain 😅😂🤣",kubu panci curiga akut,-9.0,0.0,-9.0,0.0,2.0,Negatif,Negatif
uYv02O38LCk,Banyak manusia hukum yg jadi pengcara kelaparan meski orangnya gendut jadi sudah tau salah dianggap benar.,manusia hukum cara lapar orang gendut tau salah anggap,-16.0,3.0,-19.0,1.0,5.0,Negatif,Negatif
uYv02O38LCk,"Termul termullll. Haus duit jabatan , di tunggu setelah semuanya selesai",termul termullll haus duit jabat tunggu selesai,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,"Kalau sidang Live kaya begini rakyat menjadi cerdas, rakyat bisa tau siapa yg panda bermain sinetron,",sidang live kayak rakyat cerdas rakyat tau panda main sinetron,-9.0,3.0,-12.0,1.0,4.0,Negatif,Negatif
yU3TPooccKI,Dr sekian banyak ribuan koment masyarakat menginginkan keadilan dan kejujuran serta keterbukaan informasi publik,sekian ribu komentar masyarakat adil jujur buka informasi publik,-10.0,0.0,-10.0,0.0,4.0,Negatif,Negatif
yU3TPooccKI,"Kami rindu, hakim jujur sesuai sumpah jabatan!!!",rindu hakim jujur sesuai sumpah jabat,-7.0,3.0,-10.0,1.0,4.0,Negatif,Negatif
yU3TPooccKI,Dari komen komen netizen Sangat Banyak orang baik di Indonesia mengedepankan kejujuran dan keadilan,komen komen netizen indonesia depan jujur adil,-4.0,0.0,-4.0,0.0,2.0,Negatif,Negatif
yU3TPooccKI,Rakyat Indonesia bangga dgn ibuk hakim  yg tegas dan berani semua hakim harus jujur dan berani,rakyat indonesia bangga ibuk hakim berani hakim jujur berani,2.0,3.0,-1.0,1.0,1.0,Positif,Positif
yU3TPooccKI,"Masih ada hakim bagus kaya gini, Alhamdulillah",hakim bagus kayak alhamdulillah,-2.0,5.0,-7.0,1.0,2.0,Negatif,Negatif
yU3TPooccKI,Termasuk orang langka yg ada di Indonesia mantap Bu ketua,langka indonesia mantap ketua,0.0,5.0,-5.0,1.0,1.0,Netral,Netral
yU3TPooccKI,Semoga Hakim2 di Indonesia🇮🇩 masih banyak yg tegas2 dan jujur dan transparansi dlm menjalankan tugasnya. 👍🏻👍🏻,moga hakim indonesia jujur transparansi jalan tugas,1.0,3.0,-2.0,2.0,2.0,Positif,Positif
yU3TPooccKI,Terima kasih atas sidang terbuka yang dapat disaksikan oleh rakyat yang peduli Indonesia!,terima kasih sidang buka saksi rakyat peduli indonesia,-5.0,3.0,-8.0,2.0,4.0,Negatif,Negatif
yU3TPooccKI,"MashaaAlloh luar biasa betapa tegasnya sang srikandi keadilan
Semoga sehat selalu ❤❤",mashaaalloh betapa sang srikandi adil moga sehat,1.0,5.0,-4.0,2.0,2.0,Positif,Positif
yU3TPooccKI,Ini baru hakim ❤ berani 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,hakim berani,0.0,0.0,0.0,0.0,0.0,Netral,Netral
yU3TPooccKI,Catat dalam sejarah Bangsa menuju bangsa yng bermartabat jujur adil dan transparan sehingga rakyat kecil di desa menjadi manusia yng jujur bijak,catat sejarah bangsa bangsa martabat jujur adil transparan rakyat desa manusia jujur bijak,2.0,11.0,-9.0,3.0,4.0,Positif,Positif
yU3TPooccKI,"Hakimnya tolong dikawal dan dijaga itu,semoga tetap konsisten menjaga integritas ibu hakim,Rakyat Indonesia rindu keberadaan hakim jujur berintegritas",hakim tolong kawal jaga moga konsisten jaga integritas hakim rakyat indonesia rindu ada hakim jujur integritas,-16.0,1.0,-17.0,1.0,7.0,Negatif,Negatif
yU3TPooccKI,Baru kali ini gw liat hakim yg pinter dan masuk akal pertanyaannya.,gue hakim pintar akal tanya,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,"Mantap ibu ketua  baik jujur, benar, adil dan cinta keaslian dan benci kepalsuan",mantap ketua jujur adil cinta asli benci palsu,-3.0,7.0,-10.0,2.0,4.0,Negatif,Negatif
yU3TPooccKI,Kejujuran dan kebenaran hukum Harus Diutamakan. Menuju Indonesia Emas,jujur benar hukum utama indonesia emas,-8.0,0.0,-8.0,0.0,3.0,Negatif,Positif
yU3TPooccKI,Uda saatnya Indonesia jujur dan cerdas dan bertakwa,indonesia jujur cerdas takwa,-1.0,0.0,-1.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,"Kebohongan tak bisa ditutupi lama lama akan terbuka juga
Inilah hakim yg perlu dicontoh pula oleh hakim lain  dgiji untuk menegakkan keadilan",bohong tutup buka hakim contoh hakim dgiji tegak adil,-13.0,0.0,-13.0,0.0,4.0,Negatif,Negatif
yU3TPooccKI,"Semangat bpk2 dan ibu2 yg jujur, Allah memberkahi, Allahummaamiiin",semangat bpk jujur allah kah allahummaamiiin,3.0,5.0,-2.0,1.0,2.0,Positif,Positif
yU3TPooccKI,"Alhamdulillah, semoga pembuktian memuaskan Rakyat Indonesia❤",alhamdulillah moga bukti muas rakyat indonesia,8.0,11.0,-3.0,3.0,1.0,Positif,Positif
yU3TPooccKI,Hampir mustahil puya penegak hukum jujur di Indonesia,mustahil puya tegak hukum jujur indonesia,-6.0,0.0,-6.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,"Semoga Bu Hakim selalu dalam lindungan Allah SWT, berani dan jujur sesuai dengan kebenaran.",moga hakim lindung allah swt berani jujur sesuai benar,8.0,13.0,-5.0,4.0,2.0,Positif,Positif
yU3TPooccKI,Audah lama kita merindukan hakim yg berintegritas seperti bapak ibu,audah rindu hakim integritas,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,Demi kejujuran semoga smua bisa terungkap. Semakin bnyak kjnggalan.,jujur moga ungkap kjnggalan,-3.0,1.0,-4.0,1.0,2.0,Negatif,Negatif
yU3TPooccKI,BEST HAKIM KETUA 🔥🔥🔥,best hakim ketua,0.0,0.0,0.0,0.0,0.0,Netral,Netral
yU3TPooccKI,Seluruh Indonesia menyaksikan  jujur hakimnya tegas bagus.,indonesia saksi jujur hakim bagus,-4.0,1.0,-5.0,1.0,2.0,Negatif,Negatif
yU3TPooccKI,tegakan kebenaran bu hakim rakyat mendukungmu,tega benar hakim rakyat dukung,-5.0,4.0,-9.0,1.0,2.0,Negatif,Negatif
yU3TPooccKI,Dari banyak komentar rakyat rindu dengan pengadilan yang jujur adil dan amanah,komentar rakyat rindu adil jujur adil amanah,-5.0,5.0,-10.0,1.0,4.0,Negatif,Negatif
yU3TPooccKI,Setelah ada anak bangsa pak mentri purbaya kini ada hakim yang terbaik saat ini cara buat sidangya jos dan mantap mudah2 orang2 baik tumbuh lagi  dan lebih banyak orang yg benar,anak bangsa tri purbaya hakim baik sidangya jos mantap mudah tumbuh,0.0,5.0,-5.0,1.0,3.0,Netral,Netral
yU3TPooccKI,"Salut buat Ibu Hakim Ketua, semoga ttp Istikomah !!!",salut hakim ketua moga istikomah,1.0,1.0,0.0,1.0,0.0,Positif,Positif
yU3TPooccKI,"Sulit kalo semua bukti dikuasai polisi.
Masalahnya mereka tidak netral dalam kasus ini",sulit kalo bukti asai polisi netral,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,"Ini bu hakim cerdas berani jujur, sengaja dikirim Alloh SWT,, 💪👍",hakim cerdas berani jujur sengaja kirim allah swt,4.0,7.0,-3.0,2.0,2.0,Positif,Positif
yU3TPooccKI,Ternyata masih ada orang jujur di negara kita.,jujur negara,-1.0,0.0,-1.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,"Impian keadilan bagi rakyat mulai terlihat dari kata2mu Bu, semoga kau tegakan untuk seluruh rakyat Indonesia.❤❤❤🇮🇩🇮🇩🇮🇩",impi adil rakyat kata moga kau tega rakyat indonesia,-8.0,1.0,-9.0,1.0,3.0,Negatif,Negatif
yU3TPooccKI,"masih ada penegak kebenaran sejati perempuam HEBAT.ibu Hakim paling cerdas se indonesia, jangan loyo/masuk angin ya ibu Hakim..kebenaran ada tangan ibu Hakim.",tegak benar sejati perempuam hebat hakim cerdas indonesia loyo angin hakim benar tangan hakim,-4.0,4.0,-8.0,2.0,2.0,Negatif,Negatif
yU3TPooccKI,"Allah SWT maha mengetahui , semoga yg di amanahkan  mengajarkan dengan kebenaran dan berkata jujur",allah swt maha moga amanah ajar benar jujur,7.0,15.0,-8.0,4.0,3.0,Positif,Positif
yU3TPooccKI,Alhamdulilah msh ada hakim yg tegas dan jujur,alhamdulilah hakim jujur,2.0,3.0,-1.0,1.0,1.0,Positif,Positif
yU3TPooccKI,"Alhamdulillah, ternyata ada hakim yg beragama dan baik. atas nama rakyat Indonesia apresiasi kpd Ibu hakim",alhamdulillah hakim agama nama rakyat indonesia apresiasi hakim,2.0,5.0,-3.0,1.0,1.0,Positif,Positif
yU3TPooccKI,ini baru Kren Bu hakim tegas jujur.,keren hakim jujur,-1.0,0.0,-1.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,"Inilah sosok pejabat (hakim) yang di rindukan bangsa Indonesia, lebih mengutamakan hukum yang jujur dan berkeadilan, Semoga masih banyak hakim seperti ibu hakim ini.",sosok jabat hakim rindu bangsa indonesia utama hukum jujur adil moga hakim hakim,-12.0,1.0,-13.0,1.0,5.0,Negatif,Negatif
yU3TPooccKI,"Ungkap semua kebenaran Bu,  jangan rusak integritas dengan  kepalsuan",benar rusak integritas palsu,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
yU3TPooccKI,Salute & respek utk ibu Hakim Ketua & anggt. Semoga terus dan tetap obyektif tegas transparan & adil,salute respek hakim ketua anggt moga obyektif transparan adil,1.0,4.0,-3.0,2.0,1.0,Positif,Positif
yU3TPooccKI,Jika barang asli tidak akan muter-muter dan berbelit-belit,barang asli muter muter belit belit,-4.0,2.0,-6.0,1.0,2.0,Negatif,Negatif
yU3TPooccKI,"Harusnya semua hakim sperti ini, agresif dan aktiv",hakim agresif aktiv,0.0,0.0,0.0,0.0,0.0,Netral,Netral
yU3TPooccKI,"Aku bangga kepada ibuku yang jadi hakim ini, semoga ibu selalu sehat dan ketegasanmu  selalu sepanjang masa dan menjunjung kejujuran setinggi2nya bu anak mu menunggu dirumah.",bangga ibu hakim moga sehat tegas junjung jujur setinggi anak mu tunggu rumah,-2.0,7.0,-9.0,3.0,5.0,Negatif,Negatif
yU3TPooccKI,"GOOD JOB UNTUK BU HAKIM. KIP. TENANG , BERWIBAWA, MEMANUSIAKAN YANG BER PERKARA.",good job hakim kip tenang wibawa manusia ber perkara,3.0,8.0,-5.0,2.0,2.0,Positif,Positif
yU3TPooccKI,Klu Kapolri belum di ganti jajaran Nya pasti bohong,kapolri ganti jajar bohong,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
yU3TPooccKI,Sdh saatnya penegak hukum di negeri ini jujur dan adil supaya rakyat sejahtera,tegak hukum negeri jujur adil rakyat sejahtera,-7.0,0.0,-7.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,"Salut dan bangga dengan hakim ketuanya, cerdas, tegas, berwibawa, serta jujur dan adil.
Bravo Ibu hakim ketua 👍👍💪💪🙏🙏🤲🤲",salut bangga hakim ketua cerdas wibawa jujur adil bravo hakim ketua,-1.0,3.0,-4.0,1.0,2.0,Negatif,Negatif
yU3TPooccKI,Mantap nih hakim nya tegas jujur ga pandang bulu  insyaallah di selamatkan  dunia & akhirat Amiiin 🤲🤲🤲,mantap nih hakim jujur pandang bulu insyaallah selamat dunia akhirat,10.0,13.0,-3.0,4.0,2.0,Positif,Positif
yU3TPooccKI,Sidang terbuka semakin terang benderang,sidang buka terang benderang,-12.0,0.0,-12.0,0.0,4.0,Negatif,Negatif
yU3TPooccKI,Alhamdulillah Masih ada Hakim yg baik dan Jujur di NKRI ini  Panjangkanlah Umur nya banyakkan Rezki nya Ya Allah Amiinn,alhamdulillah hakim jujur nkri panjang umur banyak rezeki allah,9.0,15.0,-6.0,4.0,3.0,Positif,Positif
yU3TPooccKI,Ktuanya tegas. Trimakasij ibu. Negara perlu sosok kayak ibuk. Sesuai prinsip kebenaran dn tdk memihak ke sebelah,ktuanya trimakasij negara sosok kayak ibuk sesuai prinsip benar belah,-9.0,3.0,-12.0,1.0,3.0,Negatif,Negatif
yU3TPooccKI,"UGM,KPU D&Pusat,Polda DKI bisa runyam jika menutupi kebenaran‼️",ugm kpu pusat polda dki runyam tutup benar,-8.0,3.0,-11.0,1.0,3.0,Negatif,Negatif
yU3TPooccKI,Kelihatan klo org jujur dan berbohong itu dari jawabanx gitu saja repot,kalo jujur bohong jawabanx repot,-11.0,0.0,-11.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,Yah Allah semoga ibu ini Istiqomah untuk terus bersama keadilan,allah moga istikamah adil,3.0,6.0,-3.0,2.0,1.0,Positif,Positif
yU3TPooccKI,Semua sidang mengenai ijazah Mulyono wajib harus ditayangkan live agar masyarakat bisa memantau,sidang ijazah mulyono wajib tayang live masyarakat pantau,3.0,8.0,-5.0,3.0,2.0,Positif,Positif
yU3TPooccKI,Ini baru Srikandi keadilan,srikandi adil,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,"Saya bangga punya hakim tegas dan lugas seperti ibu ketua, begitu pun untuk kedua hakim anggota..siap-siap nama ibu dan bapak akan viral dan dicintai pendamba keadilan di Indonesia. TETAP KONSISTEN DAN KUAT IBU-KU DALAM SETIAP TUGAS IBU. Nitizen ada yg bisa bantu  nama para hakim yg mulia dan membanggakan ini.",bangga hakim lugas ketua hakim anggota nama viral cinta damba adil indonesia konsisten kuat ku tugas nitizen bantu nama hakim mulia bangga,-5.0,10.0,-15.0,3.0,6.0,Negatif,Negatif
yU3TPooccKI,"Ini baru hakim jujur
Semoga Alloh melindungi orang jujur.",hakim jujur moga allah lindung jujur,8.0,10.0,-2.0,3.0,2.0,Positif,Positif
yU3TPooccKI,Masih ada hakim bagus di negeri ini 🎉,hakim bagus negeri,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,Cuma gara gara satu orang UGM Yogyakarta menghancurkan nama baik nya sendiri.,gara gara ugm yogyakarta hancur nama,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
yU3TPooccKI,Ini pejuang gigih anak bangsa tdk mau tercemar bohong dan mau di bayar hakim bermartabat 👍💪,juang gigih anak bangsa cemar bohong bayar hakim martabat,-14.0,5.0,-19.0,1.0,5.0,Negatif,Negatif
yU3TPooccKI,Makasih hakim ketua jelas ya Alloh lindungi orang orang jujur,terima kasih hakim ketua allah lindung jujur,9.0,11.0,-2.0,3.0,2.0,Positif,Positif
yU3TPooccKI,"Ayo kita ikuti dan kita pantau terus biar , keadilan bisa terlaksana ❤ Salam jujur",ayo ikut pantau biar adil laksana jujur,-4.0,6.0,-10.0,2.0,4.0,Negatif,Negatif
yU3TPooccKI,"Ada yg super panik, kong x kongnya akn segera terbongkar‼️",super panik kong kongnya bongkar,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,"Keren Bu Hakim, cecar terus kebenarannya",keren hakim cecar benar,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,Bu hakim KIP dan anggotanya hebat demi tegaknya hukum dan keadilan di NKRI ini.,hakim kip anggota hebat tegak hukum adil nkri,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,"Rakyat punya mata dan Akal, Setiap kejanggalan pasti akan dilihat dan Jangan main main, Siapa yg salah terima akibatnya",rakyat akal janggal main main salah terima akibat,-13.0,2.0,-15.0,1.0,5.0,Negatif,Negatif
yU3TPooccKI,sidang ini membuat menghela napas panjang makin ga percaya dengan KPU,sidang hela napas percaya kpu,-1.0,2.0,-3.0,1.0,1.0,Negatif,Negatif
yU3TPooccKI,Kebenaran akan membawa kebahagiaan..dan kemakmuran bangsa,benar bawa bahagia makmur bangsa,-4.0,4.0,-8.0,1.0,3.0,Negatif,Negatif
yU3TPooccKI,Selamat ibu ketua yg TEGAS .SEHAT SELALU RAKYAT BERSAMA IBU KETUA,selamat ketua sehat rakyat ketua,4.0,5.0,-1.0,1.0,1.0,Positif,Positif
yU3TPooccKI,"Ini hakim yg di butuhkan masyarakat, lanjut trs bu hakim, smgasht selalu ful barokah bu",hakim butuh masyarakat hakim smgasht ful barokah,-5.0,0.0,-5.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,Semoga Bu Hakim ketua dan Anggota sehat selalu dan selalu dalam lindungan Allah SWT.,moga hakim ketua anggota sehat lindung allah swt,6.0,10.0,-4.0,3.0,2.0,Positif,Positif
yU3TPooccKI,Semoga Bu' Hakim berpihak pada Kebenaran.,moga hakim pihak benar,-6.0,1.0,-7.0,1.0,2.0,Negatif,Negatif
yU3TPooccKI,Sehat selalu Bapak dan Ibu Hakim yg Mulia kami slalu Mendoakn Mu.,sehat hakim mulia mendoakn mu,-1.0,0.0,-1.0,0.0,1.0,Negatif,Negatif
yU3TPooccKI,"Poldanya bilang semua masih dalam proses penyelidikan, tp kok udah berani bilang kalau ijasah itu asli. Kocak. 😂😂",poldanya bilang proses lidi berani bilang ijazah asli kocak,1.0,3.0,-2.0,2.0,1.0,Positif,Positif
yU3TPooccKI,"Semoga Hakim Ketua istiomah, tidak masuk angin.",moga hakim ketua istiomah angin,1.0,1.0,0.0,1.0,0.0,Positif,Positif
yU3TPooccKI,Mudah mudahan ibu hakim ini tetap istiqomah dalam menjalankan keadilan.,mudah mudah hakim istikamah jalan adil,-5.0,0.0,-5.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,Terang benderang ini yg namanya ranah publik rakyat paham dg hukum,terang benderang nama ranah publik rakyat paham hukum,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
yU3TPooccKI,"Semoga ibu hakim istiqomah, tegas, jujur, tdk tergiur oleh iming2 sesuatu dan tdk gentar oleh tekanan dr pihak2 tertentu",moga hakim istikamah jujur giur iming gentar tekan,-7.0,1.0,-8.0,1.0,3.0,Negatif,Negatif
